"","SEX","MAJOR","ACCEPT"
"3181","female","D        ","no"
"3182","female","D        ","no"
"3183","female","D        ","no"
"3184","female","D        ","no"
"3185","female","D        ","no"
"3186","female","D        ","no"
"3187","female","D        ","no"
"3188","female","D        ","no"
"3189","female","D        ","no"
"3190","female","D        ","no"
"3191","female","D        ","no"
"3192","female","D        ","no"
"3193","female","D        ","no"
"3194","female","D        ","no"
"3195","female","D        ","no"
"3196","female","D        ","no"
"3197","female","D        ","no"
"3198","female","D        ","no"
"3199","female","D        ","no"
"3200","female","D        ","no"
"3201","female","D        ","no"
"3202","female","D        ","no"
"3203","female","D        ","no"
"3204","female","D        ","no"
"3205","female","D        ","no"
"3206","female","D        ","no"
"3207","female","D        ","no"
"3208","female","D        ","no"
"3209","female","D        ","no"
"3210","female","D        ","no"
"3211","female","D        ","no"
"3212","female","D        ","no"
"3213","female","D        ","no"
"3214","female","D        ","no"
"3215","female","D        ","no"
"3216","female","D        ","no"
"3217","female","D        ","no"
"3218","female","D        ","no"
"3219","female","D        ","no"
"3220","female","D        ","no"
"3221","female","D        ","no"
"3222","female","D        ","no"
"3223","female","D        ","no"
"3224","female","D        ","no"
"3225","female","D        ","no"
"3226","female","D        ","no"
"3227","female","D        ","no"
"3228","female","D        ","no"
"3229","male","E        ","yes"
"3230","male","E        ","yes"
"3231","male","E        ","yes"
"3232","male","E        ","yes"
"3233","male","E        ","yes"
"3234","male","E        ","yes"
"3235","male","E        ","yes"
"3236","male","E        ","yes"
"3237","male","E        ","yes"
"3238","male","E        ","yes"
"3239","male","E        ","yes"
"3240","male","E        ","yes"
"3241","male","E        ","yes"
"3242","male","E        ","yes"
"3243","male","E        ","yes"
"3244","male","E        ","yes"
"3245","male","E        ","yes"
"3246","male","E        ","yes"
"3247","male","E        ","yes"
"3248","male","E        ","yes"
"3249","male","E        ","yes"
"3250","male","E        ","yes"
"3251","male","E        ","yes"
"3252","male","E        ","yes"
"3253","male","E        ","yes"
"3254","male","E        ","yes"
"3255","male","E        ","yes"
"3256","male","E        ","yes"
"3257","male","E        ","yes"
"3258","male","E        ","yes"
"3259","male","E        ","yes"
"3260","male","E        ","yes"
"3261","male","E        ","yes"
"3262","male","E        ","yes"
"3263","male","E        ","yes"
"3264","male","E        ","yes"
"3265","male","E        ","yes"
"3266","male","E        ","yes"
"3267","male","E        ","yes"
"3268","male","E        ","yes"
"3269","male","E        ","yes"
"3270","male","E        ","yes"
"3271","male","E        ","yes"
"3272","male","E        ","yes"
"3273","male","E        ","yes"
"3274","male","E        ","yes"
"3275","male","E        ","yes"
"3276","male","E        ","yes"
"3277","male","E        ","yes"
"3278","male","E        ","yes"
"3279","male","E        ","yes"
"3280","male","E        ","yes"
"3281","male","E        ","yes"
"3282","male","E        ","no"
"3283","male","E        ","no"
"3284","male","E        ","no"
"3285","male","E        ","no"
"3286","male","E        ","no"
"3287","male","E        ","no"
"3288","male","E        ","no"
"3289","male","E        ","no"
"3290","male","E        ","no"
"3291","male","E        ","no"
"3292","male","E        ","no"
"3293","male","E        ","no"
"3294","male","E        ","no"
"3295","male","E        ","no"
"3296","male","E        ","no"
"3297","male","E        ","no"
"3298","male","E        ","no"
"3299","male","E        ","no"
"3300","male","E        ","no"
"3301","male","E        ","no"
"3302","male","E        ","no"
"3303","male","E        ","no"
"3304","male","E        ","no"
"3305","male","E        ","no"
"3306","male","E        ","no"
"3307","male","E        ","no"
"3308","male","E        ","no"
"3309","male","E        ","no"
"3310","male","E        ","no"
"3311","male","E        ","no"
"3312","male","E        ","no"
"3313","male","E        ","no"
"3314","male","E        ","no"
"3315","male","E        ","no"
"3316","male","E        ","no"
"3317","male","E        ","no"
"3318","male","E        ","no"
"3319","male","E        ","no"
"3320","male","E        ","no"
"3321","male","E        ","no"
"3322","male","E        ","no"
"3323","male","E        ","no"
"3324","male","E        ","no"
"3325","male","E        ","no"
"3326","male","E        ","no"
"3327","male","E        ","no"
"3328","male","E        ","no"
"3329","male","E        ","no"
"3330","male","E        ","no"
"3331","male","E        ","no"
"3332","male","E        ","no"
"3333","male","E        ","no"
"3334","male","E        ","no"
"3335","male","E        ","no"
"3336","male","E        ","no"
"3337","male","E        ","no"
"3338","male","E        ","no"
"3339","male","E        ","no"
"3340","male","E        ","no"
"3341","male","E        ","no"
"3342","male","E        ","no"
"3343","male","E        ","no"
"3344","male","E        ","no"
"3345","male","E        ","no"
"3346","male","E        ","no"
"3347","male","E        ","no"
"3348","male","E        ","no"
"3349","male","E        ","no"
"3350","male","E        ","no"
"3351","male","E        ","no"
"3352","male","E        ","no"
"3353","male","E        ","no"
"3354","male","E        ","no"
"3355","male","E        ","no"
"3356","male","E        ","no"
"3357","male","E        ","no"
"3358","male","E        ","no"
"3359","male","E        ","no"
"3360","male","E        ","no"
"3361","male","E        ","no"
"3362","male","E        ","no"
"3363","male","E        ","no"
"3364","male","E        ","no"
"3365","male","E        ","no"
"3366","male","E        ","no"
"3367","male","E        ","no"
"3368","male","E        ","no"
"3369","male","E        ","no"
"3370","male","E        ","no"
"3371","male","E        ","no"
"3372","male","E        ","no"
"3373","male","E        ","no"
"3374","male","E        ","no"
"3375","male","E        ","no"
"3376","male","E        ","no"
"3377","male","E        ","no"
"3378","male","E        ","no"
"3379","male","E        ","no"
"3380","male","E        ","no"
"3381","male","E        ","no"
"3382","male","E        ","no"
"3383","male","E        ","no"
"3384","male","E        ","no"
"3385","male","E        ","no"
"3386","male","E        ","no"
"3387","male","E        ","no"
"3388","male","E        ","no"
"3389","male","E        ","no"
"3390","male","E        ","no"
"3391","male","E        ","no"
"3392","male","E        ","no"
"3393","male","E        ","no"
"3394","male","E        ","no"
"3395","male","E        ","no"
"3396","male","E        ","no"
"3397","male","E        ","no"
"3398","male","E        ","no"
"3399","male","E        ","no"
"3400","male","E        ","no"
"3401","male","E        ","no"
"3402","male","E        ","no"
"3403","male","E        ","no"
"3404","male","E        ","no"
"3405","male","E        ","no"
"3406","male","E        ","no"
"3407","male","E        ","no"
"3408","male","E        ","no"
"3409","male","E        ","no"
"3410","male","E        ","no"
"3411","male","E        ","no"
"3412","male","E        ","no"
"3413","male","E        ","no"
"3414","male","E        ","no"
"3415","male","E        ","no"
"3416","male","E        ","no"
"3417","male","E        ","no"
"3418","male","E        ","no"
"3419","male","E        ","no"
"3420","female","E        ","yes"
"3421","female","E        ","yes"
"3422","female","E        ","yes"
"3423","female","E        ","yes"
"3424","female","E        ","yes"
"3425","female","E        ","yes"
"3426","female","E        ","yes"
"3427","female","E        ","yes"
"3428","female","E        ","yes"
"3429","female","E        ","yes"
"3430","female","E        ","yes"
"3431","female","E        ","yes"
"3432","female","E        ","yes"
"3433","female","E        ","yes"
"3434","female","E        ","yes"
"3435","female","E        ","yes"
"3436","female","E        ","yes"
"3437","female","E        ","yes"
"3438","female","E        ","yes"
"3439","female","E        ","yes"
"3440","female","E        ","yes"
"3441","female","E        ","yes"
"3442","female","E        ","yes"
"3443","female","E        ","yes"
"3444","female","E        ","yes"
"3445","female","E        ","yes"
"3446","female","E        ","yes"
"3447","female","E        ","yes"
"3448","female","E        ","yes"
"3449","female","E        ","yes"
"3450","female","E        ","yes"
"3451","female","E        ","yes"
"3452","female","E        ","yes"
"3453","female","E        ","yes"
"3454","female","E        ","yes"
"3455","female","E        ","yes"
"3456","female","E        ","yes"
"3457","female","E        ","yes"
"3458","female","E        ","yes"
"3459","female","E        ","yes"
"3460","female","E        ","yes"
"3461","female","E        ","yes"
"3462","female","E        ","yes"
"3463","female","E        ","yes"
"3464","female","E        ","yes"
"3465","female","E        ","yes"
"3466","female","E        ","yes"
"3467","female","E        ","yes"
"3468","female","E        ","yes"
"3469","female","E        ","yes"
"3470","female","E        ","yes"
"3471","female","E        ","yes"
"3472","female","E        ","yes"
"3473","female","E        ","yes"
"3474","female","E        ","yes"
"3475","female","E        ","yes"
"3476","female","E        ","yes"
"3477","female","E        ","yes"
"3478","female","E        ","yes"
"3479","female","E        ","yes"
"3480","female","E        ","yes"
"3481","female","E        ","yes"
"3482","female","E        ","yes"
"3483","female","E        ","yes"
"3484","female","E        ","yes"
"3485","female","E        ","yes"
"3486","female","E        ","yes"
"3487","female","E        ","yes"
"3488","female","E        ","yes"
"3489","female","E        ","yes"
"3490","female","E        ","yes"
"3491","female","E        ","yes"
"3492","female","E        ","yes"
"3493","female","E        ","yes"
"3494","female","E        ","yes"
"3495","female","E        ","yes"
"3496","female","E        ","yes"
"3497","female","E        ","yes"
"3498","female","E        ","yes"
"3499","female","E        ","yes"
"3500","female","E        ","yes"
"3501","female","E        ","yes"
"3502","female","E        ","yes"
"3503","female","E        ","yes"
"3504","female","E        ","yes"
"3505","female","E        ","yes"
"3506","female","E        ","yes"
"3507","female","E        ","yes"
"3508","female","E        ","yes"
"3509","female","E        ","yes"
"3510","female","E        ","yes"
"3511","female","E        ","yes"
"3512","female","E        ","yes"
"3513","female","E        ","yes"
"3514","female","E        ","no"
"3515","female","E        ","no"
"3516","female","E        ","no"
"3517","female","E        ","no"
"3518","female","E        ","no"
"3519","female","E        ","no"
"3520","female","E        ","no"
"3521","female","E        ","no"
"3522","female","E        ","no"
"3523","female","E        ","no"
"3524","female","E        ","no"
"3525","female","E        ","no"
"3526","female","E        ","no"
"3527","female","E        ","no"
"3528","female","E        ","no"
"3529","female","E        ","no"
"3530","female","E        ","no"
"3531","female","E        ","no"
"3532","female","E        ","no"
"3533","female","E        ","no"
"3534","female","E        ","no"
"3535","female","E        ","no"
"3536","female","E        ","no"
"3537","female","E        ","no"
"3538","female","E        ","no"
"3539","female","E        ","no"
"3540","female","E        ","no"
"3541","female","E        ","no"
"3542","female","E        ","no"
"3543","female","E        ","no"
"3544","female","E        ","no"
"3545","female","E        ","no"
"3546","female","E        ","no"
"3547","female","E        ","no"
"3548","female","E        ","no"
"3549","female","E        ","no"
"3550","female","E        ","no"
"3551","female","E        ","no"
"3552","female","E        ","no"
"3553","female","E        ","no"
"3554","female","E        ","no"
"3555","female","E        ","no"
"3556","female","E        ","no"
"3557","female","E        ","no"
"3558","female","E        ","no"
"3559","female","E        ","no"
"3560","female","E        ","no"
"3561","female","E        ","no"
"3562","female","E        ","no"
"3563","female","E        ","no"
"3564","female","E        ","no"
"3565","female","E        ","no"
"3566","female","E        ","no"
"3567","female","E        ","no"
"3568","female","E        ","no"
"3569","female","E        ","no"
"3570","female","E        ","no"
"3571","female","E        ","no"
"3572","female","E        ","no"
"3573","female","E        ","no"
"3574","female","E        ","no"
"3575","female","E        ","no"
"3576","female","E        ","no"
"3577","female","E        ","no"
"3578","female","E        ","no"
"3579","female","E        ","no"
"3580","female","E        ","no"
"3581","female","E        ","no"
"3582","female","E        ","no"
"3583","female","E        ","no"
"3584","female","E        ","no"
"3585","female","E        ","no"
"3586","female","E        ","no"
"3587","female","E        ","no"
"3588","female","E        ","no"
"3589","female","E        ","no"
"3590","female","E        ","no"
"3591","female","E        ","no"
"3592","female","E        ","no"
"3593","female","E        ","no"
"3594","female","E        ","no"
"3595","female","E        ","no"
"3596","female","E        ","no"
"3597","female","E        ","no"
"3598","female","E        ","no"
"3599","female","E        ","no"
"3600","female","E        ","no"
"3601","female","E        ","no"
"3602","female","E        ","no"
"3603","female","E        ","no"
"3604","female","E        ","no"
"3605","female","E        ","no"
"3606","female","E        ","no"
"3607","female","E        ","no"
"3608","female","E        ","no"
"3609","female","E        ","no"
"3610","female","E        ","no"
"3611","female","E        ","no"
"3612","female","E        ","no"
"3613","female","E        ","no"
"3614","female","E        ","no"
"3615","female","E        ","no"
"3616","female","E        ","no"
"3617","female","E        ","no"
"3618","female","E        ","no"
"3619","female","E        ","no"
"3620","female","E        ","no"
"3621","female","E        ","no"
"3622","female","E        ","no"
"3623","female","E        ","no"
"3624","female","E        ","no"
"3625","female","E        ","no"
"3626","female","E        ","no"
"3627","female","E        ","no"
"3628","female","E        ","no"
"3629","female","E        ","no"
"3630","female","E        ","no"
"3631","female","E        ","no"
"3632","female","E        ","no"
"3633","female","E        ","no"
"3634","female","E        ","no"
"3635","female","E        ","no"
"3636","female","E        ","no"
"3637","female","E        ","no"
"3638","female","E        ","no"
"3639","female","E        ","no"
"3640","female","E        ","no"
"3641","female","E        ","no"
"3642","female","E        ","no"
"3643","female","E        ","no"
"3644","female","E        ","no"
"3645","female","E        ","no"
"3646","female","E        ","no"
"3647","female","E        ","no"
"3648","female","E        ","no"
"3649","female","E        ","no"
"3650","female","E        ","no"
"3651","female","E        ","no"
"3652","female","E        ","no"
"3653","female","E        ","no"
"3654","female","E        ","no"
"3655","female","E        ","no"
"3656","female","E        ","no"
"3657","female","E        ","no"
"3658","female","E        ","no"
"3659","female","E        ","no"
"3660","female","E        ","no"
"3661","female","E        ","no"
"3662","female","E        ","no"
"3663","female","E        ","no"
"3664","female","E        ","no"
"3665","female","E        ","no"
"3666","female","E        ","no"
"3667","female","E        ","no"
"3668","female","E        ","no"
"3669","female","E        ","no"
"3670","female","E        ","no"
"3671","female","E        ","no"
"3672","female","E        ","no"
"3673","female","E        ","no"
"3674","female","E        ","no"
"3675","female","E        ","no"
"3676","female","E        ","no"
"3677","female","E        ","no"
"3678","female","E        ","no"
"3679","female","E        ","no"
"3680","female","E        ","no"
"3681","female","E        ","no"
"3682","female","E        ","no"
"3683","female","E        ","no"
"3684","female","E        ","no"
"3685","female","E        ","no"
"3686","female","E        ","no"
"3687","female","E        ","no"
"3688","female","E        ","no"
"3689","female","E        ","no"
"3690","female","E        ","no"
"3691","female","E        ","no"
"3692","female","E        ","no"
"3693","female","E        ","no"
"3694","female","E        ","no"
"3695","female","E        ","no"
"3696","female","E        ","no"
"3697","female","E        ","no"
"3698","female","E        ","no"
"3699","female","E        ","no"
"3700","female","E        ","no"
"3701","female","E        ","no"
"3702","female","E        ","no"
"3703","female","E        ","no"
"3704","female","E        ","no"
"3705","female","E        ","no"
"3706","female","E        ","no"
"3707","female","E        ","no"
"3708","female","E        ","no"
"3709","female","E        ","no"
"3710","female","E        ","no"
"3711","female","E        ","no"
"3712","female","E        ","no"
"3713","female","E        ","no"
"3714","female","E        ","no"
"3715","female","E        ","no"
"3716","female","E        ","no"
"3717","female","E        ","no"
"3718","female","E        ","no"
"3719","female","E        ","no"
"3720","female","E        ","no"
"3721","female","E        ","no"
"3722","female","E        ","no"
"3723","female","E        ","no"
"3724","female","E        ","no"
"3725","female","E        ","no"
"3726","female","E        ","no"
"3727","female","E        ","no"
"3728","female","E        ","no"
"3729","female","E        ","no"
"3730","female","E        ","no"
"3731","female","E        ","no"
"3732","female","E        ","no"
"3733","female","E        ","no"
"3734","female","E        ","no"
"3735","female","E        ","no"
"3736","female","E        ","no"
"3737","female","E        ","no"
"3738","female","E        ","no"
"3739","female","E        ","no"
"3740","female","E        ","no"
"3741","female","E        ","no"
"3742","female","E        ","no"
"3743","female","E        ","no"
"3744","female","E        ","no"
"3745","female","E        ","no"
"3746","female","E        ","no"
"3747","female","E        ","no"
"3748","female","E        ","no"
"3749","female","E        ","no"
"3750","female","E        ","no"
"3751","female","E        ","no"
"3752","female","E        ","no"
"3753","female","E        ","no"
"3754","female","E        ","no"
"3755","female","E        ","no"
"3756","female","E        ","no"
"3757","female","E        ","no"
"3758","female","E        ","no"
"3759","female","E        ","no"
"3760","female","E        ","no"
"3761","female","E        ","no"
"3762","female","E        ","no"
"3763","female","E        ","no"
"3764","female","E        ","no"
"3765","female","E        ","no"
"3766","female","E        ","no"
"3767","female","E        ","no"
"3768","female","E        ","no"
"3769","female","E        ","no"
"3770","female","E        ","no"
"3771","female","E        ","no"
"3772","female","E        ","no"
"3773","female","E        ","no"
"3774","female","E        ","no"
"3775","female","E        ","no"
"3776","female","E        ","no"
"3777","female","E        ","no"
"3778","female","E        ","no"
"3779","female","E        ","no"
"3780","female","E        ","no"
"3781","female","E        ","no"
"3782","female","E        ","no"
"3783","female","E        ","no"
"3784","female","E        ","no"
"3785","female","E        ","no"
"3786","female","E        ","no"
"3787","female","E        ","no"
"3788","female","E        ","no"
"3789","female","E        ","no"
"3790","female","E        ","no"
"3791","female","E        ","no"
"3792","female","E        ","no"
"3793","female","E        ","no"
"3794","female","E        ","no"
"3795","female","E        ","no"
"3796","female","E        ","no"
"3797","female","E        ","no"
"3798","female","E        ","no"
"3799","female","E        ","no"
"3800","female","E        ","no"
"3801","female","E        ","no"
"3802","female","E        ","no"
"3803","female","E        ","no"
"3804","female","E        ","no"
"3805","female","E        ","no"
"3806","female","E        ","no"
"3807","female","E        ","no"
"3808","female","E        ","no"
"3809","female","E        ","no"
"3810","female","E        ","no"
"3811","female","E        ","no"
"3812","female","E        ","no"
"3813","male","F        ","yes"
"3814","male","F        ","yes"
"3815","male","F        ","yes"
"3816","male","F        ","yes"
"3817","male","F        ","yes"
"3818","male","F        ","yes"
"3819","male","F        ","yes"
"3820","male","F        ","yes"
"3821","male","F        ","yes"
"3822","male","F        ","yes"
"3823","male","F        ","yes"
"3824","male","F        ","yes"
"3825","male","F        ","yes"
"3826","male","F        ","yes"
"3827","male","F        ","yes"
"3828","male","F        ","yes"
"3829","male","F        ","yes"
"3830","male","F        ","yes"
"3831","male","F        ","yes"
"3832","male","F        ","yes"
"3833","male","F        ","yes"
"3834","male","F        ","yes"
"3835","male","F        ","no"
"3836","male","F        ","no"
"3837","male","F        ","no"
"3838","male","F        ","no"
"3839","male","F        ","no"
"3840","male","F        ","no"
"3841","male","F        ","no"
"3842","male","F        ","no"
"3843","male","F        ","no"
"3844","male","F        ","no"
"3845","male","F        ","no"
"3846","male","F        ","no"
"3847","male","F        ","no"
"3848","male","F        ","no"
"3849","male","F        ","no"
"3850","male","F        ","no"
"3851","male","F        ","no"
"3852","male","F        ","no"
"3853","male","F        ","no"
"3854","male","F        ","no"
"3855","male","F        ","no"
"3856","male","F        ","no"
"3857","male","F        ","no"
"3858","male","F        ","no"
"3859","male","F        ","no"
"3860","male","F        ","no"
"3861","male","F        ","no"
"3862","male","F        ","no"
"3863","male","F        ","no"
"3864","male","F        ","no"
"3865","male","F        ","no"
"3866","male","F        ","no"
"3867","male","F        ","no"
"3868","male","F        ","no"
"3869","male","F        ","no"
"3870","male","F        ","no"
"3871","male","F        ","no"
"3872","male","F        ","no"
"3873","male","F        ","no"
"3874","male","F        ","no"
"3875","male","F        ","no"
"3876","male","F        ","no"
"3877","male","F        ","no"
"3878","male","F        ","no"
"3879","male","F        ","no"
"3880","male","F        ","no"
"3881","male","F        ","no"
"3882","male","F        ","no"
"3883","male","F        ","no"
"3884","male","F        ","no"
"3885","male","F        ","no"
"3886","male","F        ","no"
"3887","male","F        ","no"
"3888","male","F        ","no"
"3889","male","F        ","no"
"3890","male","F        ","no"
"3891","male","F        ","no"
"3892","male","F        ","no"
"3893","male","F        ","no"
"3894","male","F        ","no"
"3895","male","F        ","no"
"3896","male","F        ","no"
"3897","male","F        ","no"
"3898","male","F        ","no"
"3899","male","F        ","no"
"3900","male","F        ","no"
"3901","male","F        ","no"
"3902","male","F        ","no"
"3903","male","F        ","no"
"3904","male","F        ","no"
"3905","male","F        ","no"
"3906","male","F        ","no"
"3907","male","F        ","no"
"3908","male","F        ","no"
"3909","male","F        ","no"
"3910","male","F        ","no"
"3911","male","F        ","no"
"3912","male","F        ","no"
"3913","male","F        ","no"
"3914","male","F        ","no"
"3915","male","F        ","no"
"3916","male","F        ","no"
"3917","male","F        ","no"
"3918","male","F        ","no"
"3919","male","F        ","no"
"3920","male","F        ","no"
"3921","male","F        ","no"
"3922","male","F        ","no"
"3923","male","F        ","no"
"3924","male","F        ","no"
"3925","male","F        ","no"
"3926","male","F        ","no"
"3927","male","F        ","no"
"3928","male","F        ","no"
"3929","male","F        ","no"
"3930","male","F        ","no"
"3931","male","F        ","no"
"3932","male","F        ","no"
"3933","male","F        ","no"
"3934","male","F        ","no"
"3935","male","F        ","no"
"3936","male","F        ","no"
"3937","male","F        ","no"
"3938","male","F        ","no"
"3939","male","F        ","no"
"3940","male","F        ","no"
"3941","male","F        ","no"
"3942","male","F        ","no"
"3943","male","F        ","no"
"3944","male","F        ","no"
"3945","male","F        ","no"
"3946","male","F        ","no"
"3947","male","F        ","no"
"3948","male","F        ","no"
"3949","male","F        ","no"
"3950","male","F        ","no"
"3951","male","F        ","no"
"3952","male","F        ","no"
"3953","male","F        ","no"
"3954","male","F        ","no"
"3955","male","F        ","no"
"3956","male","F        ","no"
"3957","male","F        ","no"
"3958","male","F        ","no"
"3959","male","F        ","no"
"3960","male","F        ","no"
"3961","male","F        ","no"
"3962","male","F        ","no"
"3963","male","F        ","no"
"3964","male","F        ","no"
"3965","male","F        ","no"
"3966","male","F        ","no"
"3967","male","F        ","no"
"3968","male","F        ","no"
"3969","male","F        ","no"
"3970","male","F        ","no"
"3971","male","F        ","no"
"3972","male","F        ","no"
"3973","male","F        ","no"
"3974","male","F        ","no"
"3975","male","F        ","no"
"3976","male","F        ","no"
"3977","male","F        ","no"
"3978","male","F        ","no"
"3979","male","F        ","no"
"3980","male","F        ","no"
"3981","male","F        ","no"
"3982","male","F        ","no"
"3983","male","F        ","no"
"3984","male","F        ","no"
"3985","male","F        ","no"
"3986","male","F        ","no"
"3987","male","F        ","no"
"3988","male","F        ","no"
"3989","male","F        ","no"
"3990","male","F        ","no"
"3991","male","F        ","no"
"3992","male","F        ","no"
"3993","male","F        ","no"
"3994","male","F        ","no"
"3995","male","F        ","no"
"3996","male","F        ","no"
"3997","male","F        ","no"
"3998","male","F        ","no"
"3999","male","F        ","no"
"4000","male","F        ","no"
"4001","male","F        ","no"
"4002","male","F        ","no"
"4003","male","F        ","no"
"4004","male","F        ","no"
"4005","male","F        ","no"
"4006","male","F        ","no"
"4007","male","F        ","no"
"4008","male","F        ","no"
"4009","male","F        ","no"
"4010","male","F        ","no"
"4011","male","F        ","no"
"4012","male","F        ","no"
"4013","male","F        ","no"
"4014","male","F        ","no"
"4015","male","F        ","no"
"4016","male","F        ","no"
"4017","male","F        ","no"
"4018","male","F        ","no"
"4019","male","F        ","no"
"4020","male","F        ","no"
"4021","male","F        ","no"
"4022","male","F        ","no"
"4023","male","F        ","no"
"4024","male","F        ","no"
"4025","male","F        ","no"
"4026","male","F        ","no"
"4027","male","F        ","no"
"4028","male","F        ","no"
"4029","male","F        ","no"
"4030","male","F        ","no"
"4031","male","F        ","no"
"4032","male","F        ","no"
"4033","male","F        ","no"
"4034","male","F        ","no"
"4035","male","F        ","no"
"4036","male","F        ","no"
"4037","male","F        ","no"
"4038","male","F        ","no"
"4039","male","F        ","no"
"4040","male","F        ","no"
"4041","male","F        ","no"
"4042","male","F        ","no"
"4043","male","F        ","no"
"4044","male","F        ","no"
"4045","male","F        ","no"
"4046","male","F        ","no"
"4047","male","F        ","no"
"4048","male","F        ","no"
"4049","male","F        ","no"
"4050","male","F        ","no"
"4051","male","F        ","no"
"4052","male","F        ","no"
"4053","male","F        ","no"
"4054","male","F        ","no"
"4055","male","F        ","no"
"4056","male","F        ","no"
"4057","male","F        ","no"
"4058","male","F        ","no"
"4059","male","F        ","no"
"4060","male","F        ","no"
"4061","male","F        ","no"
"4062","male","F        ","no"
"4063","male","F        ","no"
"4064","male","F        ","no"
"4065","male","F        ","no"
"4066","male","F        ","no"
"4067","male","F        ","no"
"4068","male","F        ","no"
"4069","male","F        ","no"
"4070","male","F        ","no"
"4071","male","F        ","no"
"4072","male","F        ","no"
"4073","male","F        ","no"
"4074","male","F        ","no"
"4075","male","F        ","no"
"4076","male","F        ","no"
"4077","male","F        ","no"
"4078","male","F        ","no"
"4079","male","F        ","no"
"4080","male","F        ","no"
"4081","male","F        ","no"
"4082","male","F        ","no"
"4083","male","F        ","no"
"4084","male","F        ","no"
"4085","male","F        ","no"
"4086","male","F        ","no"
"4087","male","F        ","no"
"4088","male","F        ","no"
"4089","male","F        ","no"
"4090","male","F        ","no"
"4091","male","F        ","no"
"4092","male","F        ","no"
"4093","male","F        ","no"
"4094","male","F        ","no"
"4095","male","F        ","no"
"4096","male","F        ","no"
"4097","male","F        ","no"
"4098","male","F        ","no"
"4099","male","F        ","no"
"4100","male","F        ","no"
"4101","male","F        ","no"
"4102","male","F        ","no"
"4103","male","F        ","no"
"4104","male","F        ","no"
"4105","male","F        ","no"
"4106","male","F        ","no"
"4107","male","F        ","no"
"4108","male","F        ","no"
"4109","male","F        ","no"
"4110","male","F        ","no"
"4111","male","F        ","no"
"4112","male","F        ","no"
"4113","male","F        ","no"
"4114","male","F        ","no"
"4115","male","F        ","no"
"4116","male","F        ","no"
"4117","male","F        ","no"
"4118","male","F        ","no"
"4119","male","F        ","no"
"4120","male","F        ","no"
"4121","male","F        ","no"
"4122","male","F        ","no"
"4123","male","F        ","no"
"4124","male","F        ","no"
"4125","male","F        ","no"
"4126","male","F        ","no"
"4127","male","F        ","no"
"4128","male","F        ","no"
"4129","male","F        ","no"
"4130","male","F        ","no"
"4131","male","F        ","no"
"4132","male","F        ","no"
"4133","male","F        ","no"
"4134","male","F        ","no"
"4135","male","F        ","no"
"4136","male","F        ","no"
"4137","male","F        ","no"
"4138","male","F        ","no"
"4139","male","F        ","no"
"4140","male","F        ","no"
"4141","male","F        ","no"
"4142","male","F        ","no"
"4143","male","F        ","no"
"4144","male","F        ","no"
"4145","male","F        ","no"
"4146","male","F        ","no"
"4147","male","F        ","no"
"4148","male","F        ","no"
"4149","male","F        ","no"
"4150","male","F        ","no"
"4151","male","F        ","no"
"4152","male","F        ","no"
"4153","male","F        ","no"
"4154","male","F        ","no"
"4155","male","F        ","no"
"4156","male","F        ","no"
"4157","male","F        ","no"
"4158","male","F        ","no"
"4159","male","F        ","no"
"4160","male","F        ","no"
"4161","male","F        ","no"
"4162","male","F        ","no"
"4163","male","F        ","no"
"4164","male","F        ","no"
"4165","male","F        ","no"
"4166","male","F        ","no"
"4167","male","F        ","no"
"4168","male","F        ","no"
"4169","male","F        ","no"
"4170","male","F        ","no"
"4171","male","F        ","no"
"4172","male","F        ","no"
"4173","male","F        ","no"
"4174","male","F        ","no"
"4175","male","F        ","no"
"4176","male","F        ","no"
"4177","male","F        ","no"
"4178","male","F        ","no"
"4179","male","F        ","no"
"4180","male","F        ","no"
"4181","male","F        ","no"
"4182","male","F        ","no"
"4183","male","F        ","no"
"4184","male","F        ","no"
"4185","male","F        ","no"
"4186","female","F        ","yes"
"4187","female","F        ","yes"
"4188","female","F        ","yes"
"4189","female","F        ","yes"
"4190","female","F        ","yes"
"4191","female","F        ","yes"
"4192","female","F        ","yes"
"4193","female","F        ","yes"
"4194","female","F        ","yes"
"4195","female","F        ","yes"
"4196","female","F        ","yes"
"4197","female","F        ","yes"
"4198","female","F        ","yes"
"4199","female","F        ","yes"
"4200","female","F        ","yes"
"4201","female","F        ","yes"
"4202","female","F        ","yes"
"4203","female","F        ","yes"
"4204","female","F        ","yes"
"4205","female","F        ","yes"
"4206","female","F        ","yes"
"4207","female","F        ","yes"
"4208","female","F        ","yes"
"4209","female","F        ","yes"
"4210","female","F        ","no"
"4211","female","F        ","no"
"4212","female","F        ","no"
"4213","female","F        ","no"
"4214","female","F        ","no"
"4215","female","F        ","no"
"4216","female","F        ","no"
"4217","female","F        ","no"
"4218","female","F        ","no"
"4219","female","F        ","no"
"4220","female","F        ","no"
"4221","female","F        ","no"
"4222","female","F        ","no"
"4223","female","F        ","no"
"4224","female","F        ","no"
"4225","female","F        ","no"
"4226","female","F        ","no"
"4227","female","F        ","no"
"4228","female","F        ","no"
"4229","female","F        ","no"
"4230","female","F        ","no"
"4231","female","F        ","no"
"4232","female","F        ","no"
"4233","female","F        ","no"
"4234","female","F        ","no"
"4235","female","F        ","no"
"4236","female","F        ","no"
"4237","female","F        ","no"
"4238","female","F        ","no"
"4239","female","F        ","no"
"4240","female","F        ","no"
